Study_midyear,Country,Region,Site_name,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP
2012.5,China,Inner Mongolia,Duolun County,"Carex tristachya, Leymus chinensis",Temperate,Deciduous,Dry,1.6,385.5
2012.5,China,Shanxi,Taiyue Mountain Ecosystem Research Station,Pinus tabulaeformis,Temperate,Deciduous,Dry,9.9,548.0
2012.5,China,Shanxi,Taiyue Mountain Ecosystem Research Station,Pinus tabulaeformis,Temperate,Deciduous,Dry,9.9,548.0
2012.5,Signapore,North Singapore,Singtel-Kranji Radio Transmission Station,Axonopus compressus,Tropical,Deciduous,Dry,27.4,2358.0
2012.5,China,Henan Province,Baotianman Nature Reserve,Quercus aliena,Temperate,Deciduous,Dry,15.1,894.0
2012.5,USA,California,Desert Lawn,Cynodon dactylon,Mediterranean,Evergreen,Dry,23.9,103.0
2012.5,China,Shanxi,Taiyuan,"Pinus tabuliformis, Quercus wutaishanica",Temperate,Evergreen,Dry,11.0,600.0
2012.5,China,Shanxi,Taiyuan,"Pinus tabuliformis, Quercus wutaishanica",Temperate,Evergreen,Dry,11.0,600.0
2012.5,China,Shanxi,Taiyuan,"Pinus tabuliformis, Quercus wutaishanica",Temperate,Evergreen,Dry,11.0,600.0
2012.5,Japan,Yamanashi,Fuji Hokuroku Flux Observation Site,Larix kaempferi,Temperate,Deciduous,Dry,8.6,1848.0
2012.5,China,Shanxi,Taiyue Mountain Ecosystem Research Station,Pinus tabulaeformis,Temperate,Deciduous,Dry,9.9,548.0
2012.5,China,Shaanxi,Wangdonggou,Robinia pseudoacacia; Rubus parvifolius,Temperate,Deciduous,Dry,9.4,560.0
2012.5,China,Inner Mongolia,Duolun County,"Carex tristachya, Leymus chinensis",Temperate,Deciduous,Dry,1.6,385.5
2012.5,China,Henan Province,Baotianman Nature Reserve,Quercus aliena,Temperate,Deciduous,Dry,15.1,894.0
2012.5,China,Shanxi,Taiyue Mountain Ecosystem Research Station,Pinus tabulaeformis,Temperate,Deciduous,Dry,9.9,548.0
2012.5,Italy,Viterbo,University of Tuscia,Hordeum vulgare L.,Mediterranean,Deciduous,Dry,14.0,752.0
2012.5,Italy,Viterbo,University of Tuscia,Hordeum vulgare L.,Mediterranean,Deciduous,Dry,14.0,752.0
2012.5,China,Gansu,Loss Plateu,Stipa bungeana ,Temperate,Deciduous,Dry,7.4,383.0
2012.5,China,Gansu,Loss Plateu,Stipa bungeana ,Temperate,Deciduous,Dry,7.4,383.0
2012.5,China,Mongolia,Duolun County,Stipa krylovii,Temperate,Evergreen,Dry,2.26,380.0
2012.5,China,Mongolia,Duolun County,Stipa krylovii,Temperate,Evergreen,Dry,2.26,380.0
2012.5,USA,Alaska,Selawik River,Eriophorum vaginatun,Arctic,Evergreen,Wet,-5.67,256.0
2012.5,USA,Alaska,Selawik River,Picea mariana,Arctic,Evergreen,Dry,-5.67,256.0
2012.5,USA,California,Coastal wildland,Eriogonum fasciculatum,Mediterranean,Evergreen,Dry,17.0,300.0
2012.5,USA,California,Coastal wildland,Eriogonum fasciculatum,Mediterranean,Evergreen,Dry,17.0,300.0
2012.5,USA,California,Desert Lawn,Cynodon dactylon,Mediterranean,Evergreen,Dry,23.9,103.0
2012.5,China,Henan Province,Baotianman Nature Reserve,Quercus aliena,Temperate,Deciduous,Dry,15.1,894.0
2012.5,China,Henan Province,Baotianman Nature Reserve,Quercus aliena,Temperate,Deciduous,Dry,15.1,894.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,China,Jiangsu,Longwang Mountain,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica,Subtropical,Mixed,Dry,15.6,1100.0
2012.5,China,Jiangsu,Longwang Mountain,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica,Subtropical,Mixed,Dry,15.6,1100.0
2012.5,China,Jiangsu,Longwang Mountain,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica,Subtropical,Mixed,Dry,15.6,1100.0
2012.5,USA,California,Coastal wildland,Eriogonum fasciculatum,Mediterranean,Evergreen,Dry,17.0,300.0
2012.5,Zimbabwe,Marondera,Chiota,Julbernadia globiflora,Subtropical,Deciduous,Dry,18.6,750.0
2012.5,Italy,Viterbo,University of Tuscia,Hordeum vulgare L.,Mediterranean,Deciduous,Dry,14.0,752.0
2012.5,Italy,Viterbo,University of Tuscia,Hordeum vulgare L.,Mediterranean,Deciduous,Dry,14.0,752.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,China,Qinghai Province,Haibei Alpine Medow Ecosystem Research Station,Kobresia humilis,Temperate,Deciduous,Dry,-1.3,350.9
2012.5,Italy,Viterbo,University of Tuscia,Hordeum vulgare L.,Mediterranean,Deciduous,Dry,14.0,752.0
2012.5,China,Qinghai Province,Haibei Alpine Medow Ecosystem Research Station,Kobresia humilis,Temperate,Deciduous,Dry,-1.3,350.9
2012.5,Zimbabwe,Marondera,Chiota,Syzygium huillense; Hyperrhenia spp.,Subtropical,Deciduous,Dry,18.6,750.0
2012.5,Zimbabwe,Marondera,Chiota,Andropogon spp.; Conyla banariensis; Euphorbia spp.; Paspalum urvillei; Senecio strictifolius;Drosera spp.,Subtropical,Deciduous,Wet,18.6,750.0
2012.5,China,Heilongjiang,Liangshui National Reserve,Abies nephrolepis,Temperate,Evergreen,Dry,-0.3,676.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,China,Qinghai Province,Haibei Alpine Medow Ecosystem Research Station,Kobresia humilis,Temperate,Deciduous,Dry,-1.3,350.9
2012.5,China,Shaanxi,Wangdonggou,Bothriochloa ischaemum; Artemisia argyi,Temperate,Deciduous,Dry,9.4,560.0
2012.5,USA,California,Desert Wildland,Larrea tridentata,Mediterranean,Evergreen,Dry,23.9,103.0
2012.5,China,Shaanxi,Wangdonggou,Zea mays,Temperate,Deciduous,Dry,9.4,560.0
2012.5,USA,Alaska,Selawik Slump Area,Eriophorum vaginatun,Tundra,Deciduous,Dry,-5.67,256.0
2012.5,China,Ningxia,Yanchi,Artemisia ordosical,Temperate,Deciduous,Dry,8.1,292.0
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Deciduous,Dry,8.1,292.0
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Deciduous,Dry,8.1,292.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,China,Yangtze River source,Beilu River Research Station,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii",Boreal,Deciduous,Dry,-5.1,294.5
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0
2012.5,USA,California,Desert Wildland,Larrea tridentata,Mediterranean,Evergreen,Dry,23.9,103.0
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0
2012.5,USA,California,Desert Agricuture,Mixed,Mediterranean,Evergreen,Dry,23.9,103.0
2012.5,China,Yangtze River source,Beilu River Research Station,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii",Boreal,Deciduous,Dry,-5.1,294.5
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0
2012.5,China,Yangtze River source,Beilu River Research Station,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii",Boreal,Deciduous,Dry,-5.1,294.5
2012.5,Malaysia,Saratok,MARDI,Ananas comosus,Tropical,Deciduous,Wet,27.9,3749.0
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0
2012.5,China,Yangtze River source,Beilu River Research Station,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii",Boreal,Deciduous,Dry,-5.1,294.5
2012.5,China,Liaoning Province,Huantai Agroecosystem Experimental Station,Zea mays,Temperate,Deciduous,Dry,12.4,600.0
2012.5,China,Liaoning Province,Huantai Agroecosystem Experimental Station,Zea mays,Temperate,Deciduous,Dry,12.4,600.0
2012.5,USA,California,Desert Agricuture,Mixed,Mediterranean,Evergreen,Dry,23.9,103.0
2012.5,China,Liaoning Province,Huantai Agroecosystem Experimental Station,Zea mays,Temperate,Deciduous,Dry,12.4,600.0
2012.5,USA,California,Desert Wildland,Larrea tridentata,Mediterranean,Evergreen,Dry,23.9,103.0
2012.5,China,Liaoning Province,Huantai Agroecosystem Experimental Station,Zea mays,Temperate,Deciduous,Dry,12.4,600.0
2012.5,USA,North Dakota,Mandan,Medicago sativa,Temperate,Deciduous,Dry,10.0,412.0
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0
2012.5,USA,Maine,Bangor,Picea rubens,Temperate,Evergreen,Wet,5.5,1000.0
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0
2012.5,China,Heilongjiang,Gulian Forest Farm,Larix gmelinii,Temperate,Deciduous,Dry,-5.5,460.8
2012.5,Italy,Pisa,Migliarino-San Rossore-Massaciuccoli Park,"Abutilon theophrasti, Amaranthus retroflexus, Artium lappa",Mediterranean,Deciduous,Dry,14.8,945.0
2012.5,Italy,Pisa,Migliarino-San Rossore-Massaciuccoli Park,Zea mays,Mediterranean,Deciduous,Dry,14.8,945.0
2012.5,USA,Alaska,Selawik Slump Area,Piceamariana,Tundra,Evergreen,Dry,-5.67,256.0
2012.5,China,Shaanxi,Wangdonggou,Malus pumila,Temperate,Deciduous,Dry,9.4,560.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max; Populus deltoides,Temperate,Deciduous,Dry,7.2,833.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,China,Great Khingan Mountains,National Field Research Station of Daxing'anling Forest Ecosystem,"Betula platyphylla, Populus davidiana",Boreal,Deciduous,Dry,-5.4,500.0
2012.5,China,Loess,Shouyang Dryland Farming Experimental Station,Zea Mays L.,Temperate,Deciduous,Dry,8.2,474.5
2012.5,China,Heilongjiang,Gulian Forest Farm,Betula platyphylla,Temperate,Deciduous,Dry,-5.5,460.8
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,China,Hubei,Huazhong Agricultural University Research Farm,"Oryza sativa, Brassica napus",Subtropical,Deciduous,Wet,17.8,1361.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max,Temperate,Deciduous,Dry,7.2,833.0
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max; Thuja occidentalis,Temperate,Deciduous,Dry,7.2,833.0
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max; Juglans nigra,Temperate,Deciduous,Dry,7.2,833.0
2012.5,China,Qinghai Province,Haibei Alpine Medow Ecosystem Research Station,Kobresia humilis,Temperate,Deciduous,Dry,-1.3,350.9
2012.5,China,Hubei,Huazhong Agricultural University Research Farm,"Oryza sativa, Brassica napus",Subtropical,Deciduous,Wet,17.8,1361.0
2012.5,China,Gansu,Semiarid Ecosystem Research Station of Loess Plateau,Zea mays,Temperate,Deciduous,Dry,6.75,371.0
2012.5,China,Gansu,Semiarid Ecosystem Research Station of Loess Plateau,Zea mays,Temperate,Deciduous,Dry,6.75,371.0
2012.5,China,Gansu,Semiarid Ecosystem Research Station of Loess Plateau,Zea mays,Temperate,Deciduous,Dry,6.75,371.0
2012.5,China,Mongolia,Duolun County,Stipa krylovii,Temperate,Evergreen,Dry,2.26,380.0
2012.5,Canada,Alberta,Athabasca oil sand ,Populus tremuloides,Boreal,Deciduous,Dry,0.9,418.6
2012.5,Canada,Alberta,Athabasca oil sand ,Populus tremuloides,Boreal,Deciduous,Dry,0.9,418.6
2012.5,Canada,Alberta,Athabasca oil sand ,Populus tremuloides,Boreal,Deciduous,Dry,0.9,418.6
2012.5,China,Heilongjiang,Gulian Forest Farm,Betula platyphylla,Temperate,Deciduous,Dry,-5.5,460.8
2012.5,China,Heilongjiang,Gulian Forest Farm,Larix gmelinii,Temperate,Deciduous,Dry,-5.5,460.8
2012.5,United Kingdom,Lincolnshire,Lincoln,Miscanthus,Temperate,Deciduous,Dry,9.9,605.0
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Deciduous,Dry,8.1,292.0
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Deciduous,Dry,8.1,292.0
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max; Quercus rubra,Temperate,Deciduous,Dry,7.2,833.0
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max; Picea abies,Temperate,Deciduous,Dry,7.2,833.0
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0
2012.5,China,Mongolia,Duolun County,Stipa krylovii,Temperate,Evergreen,Dry,2.26,380.0
2012.5,China,Jiangsu,Longwang Mountain,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica,Subtropical,Mixed,Dry,15.6,1100.0
2012.5,China,Mongolia,Duolun County,Stipa krylovii,Temperate,Evergreen,Dry,2.26,380.0
2012.5,China,Shaanxi,Changwu Station,Robinia pseudoacacia,Temperate,Deciduous,Dry,9.4,580.0
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Evergreen,Dry,8.1,292.0
2012.5,China,Inner Mongolia,Tengger Desert,Hedysarum scoparium,Mediterranean,Deciduous,Dry,9.6,186.6
2012.5,China,Inner Mongolia,Tengger Desert,Hedysarum scoparium,Mediterranean,Deciduous,Dry,9.6,186.6
2012.5,China,Chongqin,Jinyun Mountain,Pinus massoniana,Subtropical,Evergreen,Dry,13.6,1611.8
2012.5,China,Chongqin,Jinyun Mountain,Pinus massoniana,Subtropical,Evergreen,Dry,13.6,1611.8
2012.5,China,Chongqin,Jinyun Mountain,Pinus massoniana,Subtropical,Evergreen,Dry,13.6,1611.8
2012.5,China,Chongqin,Jinyun Mountain,Pinus massoniana,Subtropical,Evergreen,Dry,13.6,1611.8
2012.5,China,Hebei,Guyuan,"Avena nuda, Linum",Temperate,Deciduous,Dry,1.0,400.0
2012.5,China,Hebei,Guyuan,Leymus chinensis ,Temperate,Deciduous,Dry,1.0,400.0
2012.5,Switzerland,Swiss Alps,Nant Valley,Rumicion alpini,Boreal,Deciduous,Dry,6.0,1800.0
2012.5,China,Inner Mongolia,Tengger Desert,Hedysarum scoparium,Mediterranean,Deciduous,Dry,9.6,186.6
2012.5,China,Hebei,Guyuan,Leymus chinensis ,Temperate,Deciduous,Dry,1.0,400.0
2012.5,Switzerland,Swiss Alps,Nant Valley,Petasition,Boreal,Deciduous,Dry,6.0,1800.0
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
2012.5,USA,Michigan,Mason Research Farm,Secale cereale,Temperate,Deciduous,Dry,13.0,977.0
2012.5,USA,Michigan,Mason Research Farm,Secale cereale,Temperate,Deciduous,Dry,13.0,977.0
2012.5,USA,Michigan,Mason Research Farm,Secale cereale,Temperate,Deciduous,Dry,13.0,977.0
2012.5,Turkey,Istanbul Province,Istanbul University,Carpinus betulus,Mediterranean,Evergreen,Dry,12.7,1111.4
2012.5,Turkey,Istanbul Province,Istanbul University,Carpinus betulus,Mediterranean,Evergreen,Dry,12.7,1111.4
2012.5,China,Mongolia,Damao County,Stipa klemenzii,Temperate,Evergreen,Dry,4.21,256.0
2012.5,Canada,Ontario,"Chapleau, jack pine stand",Picea mariana [Mill.] Britton,Boreal,Evergreen,Dry,2.0,827.0
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
2012.5,Canada,Ontario,"Chapleau, Island Lake",Picea mariana [Mill.] Britton,Boreal,Evergreen,Dry,2.0,827.0
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
2012.5,Switzerland,Swiss Alps,Nant Valley,Seslerion,Boreal,Deciduous,Dry,6.0,1800.0
2012.5,China,Hebei Province,Saihanba Forestry Center,Pinus sylvestris mongolica,Temperate,Evergreen,Dry,-1.4,450.1
2012.5,China,Hebei Province,Saihanba Forestry Center,Pinus sylvestris mongolica,Temperate,Evergreen,Dry,-1.4,450.1
2012.5,China,Shandong,Agronomy Station of Shandong Agricultural  University,Zea mays,Mediterranean,Deciduous,Dry,12.9,575.0
2012.5,Switzerland,Swiss Alps,Nant Valley,"Poion, Rumicion",Boreal,Deciduous,Dry,6.0,1800.0
2012.5,Switzerland,Swiss Alps,Nant Valley,"Poion, Rumicion",Boreal,Deciduous,Dry,6.0,1800.0
2012.5,China,Shandong,Agronomy Station of Shandong Agricultural  University,Zea mays,Mediterranean,Deciduous,Dry,12.9,575.0
2012.5,Spain,Iberian Peninsula,Prades Mountains,Pinus sylvestris L.,Mediterranean,Evergreen,Dry,12.0,664.0
2012.5,Spain,Iberian Peninsula,Prades Mountains,Pinus sylvestris L.,Mediterranean,Evergreen,Dry,12.0,664.0
2012.5,Spain,Iberian Peninsula,Prades Mountains,Pinus sylvestris L.,Mediterranean,Evergreen,Dry,12.0,664.0
2012.5,Spain,Iberian Peninsula,Prades Mountains,Pinus sylvestris L.,Mediterranean,Evergreen,Dry,12.0,664.0
2012.5,USA,Washington,Washington State University Cook Agronomy Farm,Triticum aestivum,Temperate,Deciduous,Dry,9.0,550.0
2012.5,USA,Washington,Washington State University Cook Agronomy Farm,Triticum aestivum,Temperate,Deciduous,Dry,9.0,550.0
2012.5,China,Shaanxi,Experimental Station of North-west A&F University,Triticum aestivum,Temperate,Deciduous,Dry,13.0,622.0
2012.5,China,Shaanxi,Experimental Station of North-west A&F University,Triticum aestivum,Temperate,Deciduous,Dry,13.0,622.0
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Evergreen,Dry,8.1,292.0
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Evergreen,Dry,8.1,292.0
2012.5,Switzerland,Swiss Alps,Nant Valley,Poion,Boreal,Deciduous,Dry,6.0,1800.0
2012.5,China,Mongolia,Duolun County,Stipa krylovii,Temperate,Evergreen,Dry,2.26,380.0
2012.5,USA,Georgia,Fort Benning Military Base,Pinus palustris,Subtropical,Evergreen,Dry,18.7,1180.0
2012.5,USA,Georgia,Fort Benning Military Base,Pinus palustris,Subtropical,Evergreen,Dry,18.7,1180.0
2012.5,USA,Georgia,Fort Benning Military Base,Pinus palustris,Subtropical,Evergreen,Dry,18.7,1180.0
2012.5,USA,Georgia,Fort Benning Military Base,Pinus palustris,Subtropical,Evergreen,Dry,18.7,1180.0
2012.5,Switzerland,Swiss Alps,Nant Valley,Petasition paradoxi,Boreal,Deciduous,Dry,6.0,1800.0
2012.5,China,Sichuan basin,Yanting Agro-Ecological Station of Purple Soil,Triticum aestivum,Subtropical,Deciduous,Dry,17.3,826.0
2012.5,Switzerland,Swiss Alps,Nant Valley,Sesleria caerulea,Boreal,Deciduous,Dry,6.0,1800.0
2012.5,China,Sichuan basin,Yanting Agro-Ecological Station of Purple Soil,Zea mays,Subtropical,Deciduous,Dry,17.3,826.0
2012.5,Switzerland,Swiss Alps,Nant Valley,"Seslerion, Poion",Boreal,Deciduous,Dry,6.0,1800.0
2012.5,China,Hebei Province,Saihanba Forestry Center,Pinus sylvestris mongolica,Temperate,Evergreen,Dry,-1.4,450.1
2012.5,China,Sichuan basin,Yanting Agro-Ecological Station of Purple Soil,Cupressus funebris,Subtropical,Evergreen,Dry,17.3,826.0
2012.5,Switzerland,Swiss Alps,Nant Valley,Poion alpinae,Boreal,Deciduous,Dry,6.0,1800.0
2012.5,China,Hebei Province,Saihanba Forestry Center,Pinus sylvestris mongolica,Temperate,Evergreen,Dry,-1.4,450.1
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
2012.5,China,Shandong,Agronomy Station of Shandong Agricultural  University,Zea mays,Mediterranean,Deciduous,Dry,12.9,575.0
2012.5,China,Shandong,Agronomy Station of Shandong Agricultural  University,Zea mays,Mediterranean,Deciduous,Dry,12.9,575.0
2012.5,China,Qinghai,Haibei Grassland Ecological Monitoring Station,Stipa sareptana va.,Temperate,Deciduous,Dry,1.34,408.45
2012.5,USA,Arkansas,Lon Mann Research Station,Glycine max,Temperate,Deciduous,Dry,16.6,1284.0
2012.5,USA,South Dakota,Northern Great Plains,Panicum Virgatum,Temperate,Evergreen,Dry,6.6,576.0
2012.5,China,Mongolia,Damao County,Stipa klemenzii,Temperate,Evergreen,Dry,4.21,256.0
2012.5,USA,Arkansas,Lon Mann Research Station,Glycine max,Temperate,Deciduous,Dry,16.6,1284.0
2012.5,USA,Arkansas,Lon Mann Research Station,Glycine max,Temperate,Deciduous,Dry,16.6,1284.0
2012.5,USA,Arkansas,Lon Mann Research Station,Glycine max,Temperate,Deciduous,Dry,16.6,1284.0
2012.5,China,Mongolia,Damao County,Stipa klemenzii,Temperate,Evergreen,Dry,4.21,256.0
2012.5,USA,Arkansas,Lon Mann Research Station,Glycine max,Temperate,Deciduous,Dry,16.6,1284.0
2012.5,China,Guangdong,Dinghuashan,Pinus massoniana,Subtropical,Mixed,Dry,21.0,1927.0
2012.5,China,Guangdong,Dinghuashan,Pinus massoniana,Subtropical,Mixed,Dry,21.0,1927.0
2012.5,China,Guangdong,Dinghuashan,Pinus massoniana,Subtropical,Mixed,Dry,21.0,1927.0
2012.5,China,Shaanxi Province,Changwu State Key Agro-Ecological Station,Malus Pumila,Temperate,Deciduous,Dry,9.4,578.0
